Date,Time,CPU (%),RAM (%)
2025-04-28,21:19:10,0.6,18.7
2025-04-28,21:19:20,0.6,18.7
2025-04-28,21:19:30,0.6,18.7
2025-04-28,21:19:40,0.7,18.7
2025-04-28,21:19:50,0.7,18.7
2025-04-28,21:20:00,0.5,18.7
2025-04-28,21:20:10,0.6,18.7
2025-04-28,21:20:20,0.6,18.7
2025-04-28,21:20:30,0.7,18.7
2025-04-28,21:20:40,0.7,18.7
2025-04-28,21:20:50,0.5,18.7
2025-04-28,21:21:00,0.7,18.7
2025-04-28,21:21:10,0.7,18.7
2025-04-28,21:21:20,0.5,18.7
2025-04-28,21:21:30,0.7,18.7
2025-04-28,21:21:40,0.6,18.7
2025-04-28,21:21:50,0.7,18.7
2025-04-28,21:22:00,0.6,18.7
2025-04-28,21:22:10,0.6,18.7
2025-04-28,21:22:20,0.7,18.7
2025-04-28,21:22:30,0.6,18.7
2025-04-28,21:22:40,0.8,18.7
2025-04-28,21:22:50,0.7,18.7
2025-04-28,21:23:00,0.6,18.7
2025-04-28,21:23:10,0.7,18.7
2025-04-28,21:23:20,0.7,18.7
2025-04-28,21:23:30,0.6,18.7
2025-04-28,21:23:40,0.6,18.7
2025-04-28,21:23:50,0.7,18.7
2025-04-28,21:24:00,0.6,18.7
2025-04-28,21:24:10,0.7,18.7
2025-04-28,21:24:20,0.6,18.7
2025-04-28,21:24:30,0.6,18.7
2025-04-28,21:24:40,0.7,18.7
2025-04-28,21:24:50,0.7,18.7
2025-04-28,21:25:00,0.7,18.7
2025-04-28,21:25:10,0.6,18.7
2025-04-28,21:25:20,0.5,18.7
2025-04-28,21:25:30,0.7,18.7
2025-04-28,21:25:40,0.7,18.7
2025-04-28,21:25:50,0.6,18.7
2025-04-28,21:26:00,0.7,18.7
2025-04-28,21:26:10,0.7,18.7
2025-04-28,21:26:20,0.7,18.7
2025-04-28,21:26:30,0.7,18.7
2025-04-28,21:26:40,0.7,18.7
2025-04-28,21:26:50,0.6,18.7
2025-04-28,21:27:00,0.7,18.7
2025-04-28,21:27:10,0.7,18.7
2025-04-28,21:27:20,0.7,18.7
2025-04-28,21:27:30,0.5,18.7
2025-04-28,21:27:40,0.5,18.7
2025-04-28,21:27:50,0.7,18.7
2025-04-28,21:28:00,0.7,18.7
2025-04-28,21:28:10,0.6,18.7
2025-04-28,21:28:20,0.6,18.7
2025-04-28,21:28:30,0.6,18.7
2025-04-28,21:28:40,0.6,18.7
2025-04-28,21:28:50,0.7,18.7
2025-04-28,21:29:00,0.7,18.7
2025-04-28,21:29:10,0.6,18.7
2025-04-28,21:29:20,0.7,18.7
2025-04-28,21:29:30,0.7,18.7
2025-04-28,21:29:40,0.6,18.7
2025-04-28,21:29:50,0.5,18.7
2025-04-28,21:30:00,0.6,18.7
2025-04-28,21:30:10,0.7,18.7
2025-04-28,21:30:20,0.6,18.7
2025-04-28,21:30:30,0.7,18.7
2025-04-28,21:30:40,0.7,18.7
2025-04-28,21:30:50,0.6,18.7
2025-04-28,21:31:00,0.6,18.7
2025-04-28,21:31:10,0.6,18.7
2025-04-28,21:31:20,0.7,18.7
2025-04-28,21:31:30,0.6,18.7
2025-04-28,21:31:40,0.6,18.7
2025-04-28,21:31:50,0.5,18.7
2025-04-28,21:32:00,0.7,18.7
2025-04-28,21:32:10,0.7,18.7
2025-04-28,21:32:20,0.6,18.7
2025-04-28,21:32:30,0.6,18.7
2025-04-28,21:32:40,0.5,18.7
2025-04-28,21:32:50,0.7,18.7
2025-04-28,21:33:00,0.7,18.7
2025-04-28,21:33:10,0.6,18.7
2025-04-28,21:33:20,0.7,18.7
2025-04-28,21:33:30,0.7,18.7
2025-04-28,21:33:40,0.6,18.7
2025-04-28,21:33:50,0.7,18.7
2025-04-28,21:34:00,0.7,18.7
2025-04-28,21:34:10,0.7,18.7
2025-04-28,21:34:20,0.6,18.7
2025-04-28,21:34:30,0.7,18.7
2025-04-28,21:34:40,0.6,18.7
2025-04-28,21:34:50,0.6,18.7
2025-04-28,21:35:00,0.6,18.7
2025-04-28,21:35:10,0.6,18.7
2025-04-28,21:35:20,0.7,18.7
2025-04-28,21:35:30,0.7,18.7
2025-04-28,21:35:40,0.6,18.7
2025-04-28,21:35:50,0.6,18.7
2025-04-28,21:36:00,0.7,18.7
2025-04-28,21:36:10,0.7,18.7
2025-04-28,21:36:20,0.6,18.7
2025-04-28,21:36:30,0.7,18.7
2025-04-28,21:36:40,0.7,18.7
2025-04-28,21:36:50,0.6,18.7
2025-04-28,21:37:00,0.7,18.7
2025-04-28,21:37:10,0.6,18.7
2025-04-28,21:37:20,0.6,18.7
2025-04-28,21:37:30,0.6,18.7
2025-04-28,21:37:40,0.6,18.7
2025-04-28,21:37:50,0.6,18.7
2025-04-28,21:38:00,0.7,18.7
2025-04-28,21:38:10,0.6,18.7
2025-04-28,21:38:20,0.6,18.7
2025-04-28,21:38:30,0.6,18.7
2025-04-28,21:38:40,0.7,18.7
2025-04-28,21:38:50,0.7,18.7
2025-04-28,21:39:00,0.6,18.7
2025-04-28,21:39:10,0.6,18.7
2025-04-28,21:39:20,0.6,18.7
2025-04-28,21:39:30,0.7,18.7
2025-04-28,21:39:40,0.7,18.7
2025-04-28,21:39:50,0.7,18.7
2025-04-28,21:40:00,0.5,18.7
2025-04-28,21:40:10,0.6,18.7
2025-04-28,21:40:20,0.7,18.7
2025-04-28,21:40:30,0.7,18.7
2025-04-28,21:40:40,0.6,18.7
2025-04-28,21:40:50,0.6,18.7
2025-04-28,21:41:00,0.6,18.7
2025-04-28,21:41:10,0.7,18.7
2025-04-28,21:41:20,0.6,18.7
2025-04-28,21:41:30,0.5,18.7
2025-04-28,21:41:40,0.7,18.7
2025-04-28,21:41:50,0.7,18.7
2025-04-28,21:42:00,0.8,18.7
2025-04-28,21:42:10,0.6,18.7
2025-04-28,21:42:20,0.7,18.7
2025-04-28,21:42:30,0.6,18.7
2025-04-28,21:42:40,0.7,18.7
2025-04-28,21:42:50,0.6,18.7
2025-04-28,21:43:00,0.6,18.7
2025-04-28,21:43:10,0.7,18.7
2025-04-28,21:43:20,0.6,18.7
2025-04-28,21:43:30,0.6,18.7
2025-04-28,21:43:40,0.6,18.7
2025-04-28,21:43:50,0.7,18.7
2025-04-28,21:44:00,0.6,18.7
2025-04-28,21:44:10,0.7,18.7
2025-04-28,21:44:20,0.8,18.7
2025-04-28,21:44:30,0.6,18.7
2025-04-28,21:44:40,0.7,18.7
2025-04-28,21:44:50,0.6,18.7
2025-04-28,21:45:00,0.6,18.7
2025-04-28,21:45:10,0.6,18.7
2025-04-28,21:45:20,0.7,18.7
2025-04-28,21:45:30,0.6,18.7
2025-04-28,21:45:40,0.6,18.7
2025-04-28,21:45:50,0.8,18.7
2025-04-28,21:46:00,0.6,18.7
2025-04-28,21:46:10,0.7,18.7
2025-04-28,21:46:20,0.6,18.7
2025-04-28,21:46:30,0.6,18.7
2025-04-28,21:46:40,0.7,18.7
2025-04-28,21:46:50,0.7,18.7
2025-04-28,21:47:00,0.7,18.7
2025-04-28,21:47:10,0.5,18.7
2025-04-28,21:47:20,0.7,18.7
2025-04-28,21:47:30,0.6,18.7
2025-04-28,21:47:40,0.6,18.7
2025-04-28,21:47:50,0.7,18.7
2025-04-28,21:48:00,0.6,18.7
2025-04-28,21:48:10,0.5,18.7
2025-04-28,21:48:20,0.7,18.7
2025-04-28,21:48:30,0.6,18.7
2025-04-28,21:48:40,0.6,18.7
2025-04-28,21:48:50,0.6,18.7
2025-04-28,21:49:00,0.6,18.7
2025-04-28,21:49:10,0.7,18.7
2025-04-28,21:49:20,0.7,18.7
2025-04-28,21:49:30,0.7,18.7
2025-04-28,21:49:40,2.3,18.7
2025-04-28,21:49:50,0.7,18.7
2025-04-28,21:50:00,0.7,18.7
2025-04-28,21:50:10,0.7,18.7
2025-04-28,21:50:20,0.7,18.7
2025-04-28,21:50:30,0.6,18.7
2025-04-28,21:50:40,0.7,18.7
2025-04-28,21:50:50,0.7,18.7
2025-04-28,21:51:00,0.7,18.7
2025-04-28,21:51:10,0.6,18.7
2025-04-28,21:51:20,0.6,18.7
2025-04-28,21:51:30,0.7,18.7
2025-04-28,21:51:40,0.7,18.7
2025-04-28,21:51:50,0.7,18.7
2025-04-28,21:52:00,0.7,18.7
2025-04-28,21:52:10,0.6,18.7
2025-04-28,21:52:20,0.6,18.7
2025-04-28,21:52:30,0.7,18.7
2025-04-28,21:52:40,0.6,18.7
2025-04-28,21:52:50,0.6,18.7
2025-04-28,21:53:00,0.6,18.7
2025-04-28,21:53:10,0.8,18.7
2025-04-28,21:53:20,0.7,18.7
2025-04-28,21:53:30,0.5,18.7
2025-04-28,21:53:40,0.7,18.7
2025-04-28,21:53:50,0.7,18.7
2025-04-28,21:54:00,0.7,18.7
2025-04-28,21:54:10,0.8,18.7
2025-04-28,21:54:20,0.6,18.7
2025-04-28,21:54:30,0.6,18.7
2025-04-28,21:54:40,0.6,18.7
2025-04-28,21:54:50,0.6,18.7
2025-04-28,21:55:00,0.7,18.7
2025-04-28,21:55:10,0.7,18.7
2025-04-28,21:55:20,0.7,18.7
2025-04-28,21:55:30,0.7,18.7
2025-04-28,21:55:40,0.7,18.7
2025-04-28,21:55:50,0.7,18.7
2025-04-28,21:56:00,0.6,18.7
2025-04-28,21:56:10,0.6,18.7
2025-04-28,21:56:20,0.8,18.7
2025-04-28,21:56:30,0.7,18.7
2025-04-28,21:56:40,0.6,18.7
2025-04-28,21:56:50,0.6,18.7
2025-04-28,21:57:00,0.6,18.7
2025-04-28,21:57:10,0.6,18.7
2025-04-28,21:57:20,0.6,18.7
2025-04-28,21:57:30,0.7,18.7
2025-04-28,21:57:40,0.7,18.7
2025-04-28,21:57:50,0.7,18.7
2025-04-28,21:58:00,0.7,18.7
2025-04-28,21:58:10,0.7,18.7
2025-04-28,21:58:20,0.7,18.7
2025-04-28,21:58:30,0.6,18.7
2025-04-28,21:58:40,0.8,18.7
2025-04-28,21:58:50,0.7,18.7
2025-04-28,21:59:00,0.6,18.7
2025-04-28,21:59:10,0.7,18.7
2025-04-28,21:59:20,0.6,18.7
2025-04-28,21:59:30,0.7,18.7
2025-04-28,21:59:40,0.7,18.7
2025-04-28,21:59:50,0.7,18.7
2025-04-28,22:00:00,0.7,18.7
2025-04-28,22:00:10,0.6,18.7
2025-04-28,22:00:20,0.6,18.7
2025-04-28,22:00:30,0.5,18.7
2025-04-28,22:00:40,0.5,18.7
2025-04-28,22:00:50,0.6,18.7
2025-04-28,22:01:00,0.6,18.7
2025-04-28,22:01:10,0.6,18.7
2025-04-28,22:01:20,0.6,18.7
2025-04-28,22:01:30,0.6,18.7
2025-04-28,22:01:40,0.6,18.7
2025-04-28,22:01:50,0.6,18.7
2025-04-28,22:02:00,0.5,18.7
2025-04-28,22:02:10,0.7,18.7
2025-04-28,22:02:20,0.6,18.7
2025-04-28,22:02:30,0.6,18.7
2025-04-28,22:02:40,0.6,18.7
2025-04-28,22:02:50,0.7,18.7
2025-04-28,22:03:00,0.7,18.7
2025-04-28,22:03:10,0.7,18.7
2025-04-28,22:03:20,0.6,18.7
2025-04-28,22:03:30,0.6,18.7
2025-04-28,22:03:40,0.6,18.7
2025-04-28,22:03:50,1.9,18.7
2025-04-28,22:04:00,6.9,19.2
2025-04-28,22:04:10,6.1,18.6
2025-04-28,22:04:20,1.5,18.4
2025-04-28,22:04:30,1.2,18.4
2025-04-28,22:04:40,1.0,18.4
2025-04-28,22:04:50,1.1,18.4
2025-04-28,22:05:00,1.0,18.4
2025-04-28,22:05:10,0.5,18.4
2025-04-28,22:05:20,0.5,18.4
2025-04-28,22:05:30,0.5,18.4
2025-04-28,22:05:40,0.5,18.4
2025-04-28,22:05:50,0.5,18.4
2025-04-28,22:06:00,0.5,18.4
2025-04-28,22:06:10,0.5,18.4
2025-04-28,22:06:20,0.6,18.4
2025-04-28,22:06:30,0.5,18.3
2025-04-28,22:06:40,0.5,18.3
2025-04-28,22:06:50,0.5,18.3
2025-04-28,22:07:00,0.5,18.3
2025-04-28,22:07:10,0.6,18.3
2025-04-28,22:07:20,0.8,18.4
2025-04-28,22:07:30,0.5,18.4
2025-04-28,22:07:40,1.1,18.3
2025-04-28,22:07:50,0.5,18.3
2025-04-28,22:08:00,0.5,18.3
2025-04-28,22:08:10,0.6,18.3
2025-04-28,22:08:20,0.8,18.4
2025-04-28,22:08:30,0.5,18.4
2025-04-28,22:08:40,0.8,18.4
2025-04-28,22:08:50,0.3,18.4
2025-04-28,22:09:00,0.5,18.4
2025-04-28,22:09:10,0.6,18.4
2025-04-28,22:09:20,1.1,18.3
2025-04-28,22:09:30,1.0,18.3
2025-04-28,22:09:40,1.6,18.3
2025-04-28,22:09:50,0.4,18.3
2025-04-28,22:10:00,1.0,18.3
2025-04-28,22:10:10,2.2,18.3
2025-04-28,22:10:20,1.2,18.3
2025-04-28,22:10:30,0.5,18.3
2025-04-28,22:10:40,0.5,18.4
2025-04-28,22:10:50,0.6,18.4
2025-04-28,22:11:00,0.5,18.4
2025-04-28,22:11:10,0.5,18.4
2025-04-28,22:11:20,2.1,18.3
2025-04-28,22:11:30,0.6,18.3
2025-04-28,22:11:40,0.5,18.4
2025-04-28,22:11:50,0.5,18.4
2025-04-28,22:12:00,0.5,18.4
2025-04-28,22:12:10,0.6,18.4
2025-04-28,22:12:20,0.7,18.4
2025-04-28,22:12:30,0.5,18.4
2025-04-28,22:12:40,0.5,18.4
2025-04-28,22:12:50,0.5,18.4
2025-04-28,22:13:00,0.5,18.4
2025-04-28,22:13:10,0.6,18.4
2025-04-28,22:13:20,0.5,18.4
2025-04-28,22:13:30,0.5,18.4
2025-04-28,22:13:40,0.5,18.4
2025-04-28,22:13:50,0.6,18.4
2025-04-28,22:14:00,0.6,18.4
2025-04-28,22:14:10,0.5,18.4
2025-04-28,22:14:20,0.9,18.4
2025-04-28,22:14:30,1.3,18.4
2025-04-28,22:14:40,5.5,20.5
2025-04-28,22:14:50,4.6,20.7
2025-04-28,22:15:00,10.3,21.1
2025-04-28,22:15:10,6.1,19.1
2025-04-28,22:15:20,1.9,18.5
2025-04-28,22:15:30,1.5,18.5
2025-04-28,22:15:40,2.0,18.5
2025-04-28,22:15:50,1.9,18.5
2025-04-28,22:16:00,1.2,18.5
2025-04-28,22:16:10,0.6,18.5
2025-04-28,22:16:20,0.5,18.5
2025-04-28,22:16:30,0.5,18.5
2025-04-28,22:16:40,0.6,18.4
2025-04-28,22:16:50,0.5,18.4
2025-04-28,22:17:00,0.6,18.4
2025-04-28,22:17:10,0.6,18.4
2025-04-28,22:17:20,0.7,18.4
2025-04-28,22:17:30,14.4,60.9
2025-04-28,22:17:40,21.3,60.9
2025-04-28,22:17:50,21.2,60.6
2025-04-28,22:18:00,10.8,18.4
2025-04-28,22:18:10,12.8,22.7
2025-04-28,22:18:20,3.3,19.2
2025-04-28,22:18:30,20.1,71.5
2025-04-28,22:18:40,38.2,28.5
2025-04-28,22:18:50,13.9,47.5
2025-04-28,22:19:00,53.5,21.7
2025-04-28,22:19:10,1.4,20.1
2025-04-28,22:19:20,0.6,19.7
2025-04-28,22:19:30,1.2,19.7
2025-04-28,22:19:40,1.1,19.7
2025-04-28,22:19:50,1.4,19.7
2025-04-28,22:20:00,2.6,19.6
2025-04-28,22:20:10,0.5,19.6
2025-04-28,22:20:20,0.5,19.6
2025-04-28,22:20:30,0.6,19.6
2025-04-28,22:20:40,0.5,19.6
2025-04-28,22:20:50,0.5,19.6
2025-04-28,22:21:00,0.5,19.6
2025-04-28,22:21:10,0.5,19.6
2025-04-28,22:21:20,0.4,19.6
2025-04-28,22:21:30,0.6,19.6
2025-04-28,22:21:40,1.4,19.6
2025-04-28,22:21:50,7.8,23.8
2025-04-28,22:22:00,5.5,23.3
2025-04-28,22:22:10,3.6,21.3
2025-04-28,22:22:20,3.5,21.1
2025-04-28,22:22:30,8.5,36.3
2025-04-28,22:22:40,37.1,45.3
2025-04-28,22:22:50,27.2,45.4
2025-04-28,22:23:00,30.1,59.5
2025-04-28,22:23:10,58.6,67.6
2025-04-28,22:23:20,49.0,30.0
2025-04-28,22:23:30,86.0,71.5
2025-04-28,22:23:40,57.4,55.8
2025-04-28,22:23:50,46.4,75.0
2025-04-28,22:24:00,27.8,56.6
2025-04-28,22:24:10,19.0,28.0
2025-04-28,22:24:20,41.9,59.5
2025-04-28,22:24:30,76.4,55.7
2025-04-28,22:24:40,35.3,75.8
2025-04-28,22:24:50,17.8,35.3
2025-04-28,22:25:00,13.7,61.7
2025-04-28,22:25:10,58.8,59.0
2025-04-28,22:25:20,30.1,65.7
2025-04-28,22:37:47,0.0,18.7
2025-04-28,22:37:57,1.1,18.7
2025-04-28,22:38:07,3.0,18.6
2025-04-28,22:38:17,3.1,18.6
2025-04-28,22:38:27,0.6,18.6
2025-04-28,22:38:37,1.3,18.6
2025-04-28,22:38:47,1.8,18.6
2025-04-28,22:38:57,0.6,18.6
2025-04-28,22:39:07,0.6,18.5
2025-04-28,22:39:17,0.6,18.5
2025-04-28,22:39:27,0.6,18.5
2025-04-28,22:39:37,0.6,18.5
2025-04-28,22:39:47,0.7,18.5
2025-04-28,22:39:57,0.5,18.5
2025-04-28,22:40:07,0.6,18.5
2025-04-28,22:40:17,0.6,18.5
2025-04-28,22:40:27,0.6,18.5
2025-04-28,22:40:37,0.5,18.5
2025-04-28,22:40:47,3.0,18.6
2025-04-28,22:40:57,67.2,51.3
2025-04-28,22:41:07,24.1,20.5
2025-04-28,22:41:17,2.4,19.0
2025-04-28,22:41:27,0.6,18.7
2025-04-28,22:41:37,0.5,18.6
2025-04-28,22:41:47,0.6,18.6
2025-04-28,22:41:57,0.6,18.6
2025-04-28,22:42:07,0.6,18.6
2025-04-28,22:42:17,0.6,18.6
2025-04-28,22:42:27,0.6,18.6
2025-04-28,22:42:37,0.5,18.6
2025-04-28,22:42:47,0.5,18.6
2025-04-28,22:42:57,0.6,18.5
2025-04-28,22:43:07,0.8,18.5
2025-04-28,22:43:17,0.8,18.5
2025-04-28,22:43:27,0.6,18.5
2025-04-28,22:43:37,1.0,18.5
2025-04-28,22:43:47,1.0,18.5
2025-04-28,22:43:57,3.6,18.6
2025-04-28,22:44:07,0.5,18.6
2025-04-28,22:44:17,0.6,18.6
2025-04-28,22:44:27,0.7,18.6
2025-04-28,22:44:37,0.6,18.6
2025-04-28,22:44:47,0.5,18.6
2025-04-28,22:44:57,0.5,18.6
2025-04-28,22:45:07,0.6,18.6
2025-04-28,22:45:17,0.9,18.6
2025-04-28,22:45:27,0.9,18.6
2025-04-28,22:45:37,0.7,18.6
2025-04-28,22:45:47,0.5,18.6
2025-04-28,22:45:57,1.3,18.6
2025-04-28,22:46:07,3.7,20.0
2025-04-28,22:46:17,3.2,20.0
2025-04-28,22:46:27,2.9,20.1
2025-04-28,22:46:37,2.8,20.1
2025-04-28,22:46:47,0.5,20.1
2025-04-28,22:46:57,0.5,19.9
2025-04-28,22:47:07,0.5,19.9
2025-04-28,22:47:17,0.5,19.9
2025-04-28,22:47:27,0.4,19.9
2025-04-28,22:47:37,0.4,19.9
2025-04-28,22:47:47,0.5,19.9
2025-04-28,22:47:57,0.5,19.9
2025-04-28,22:48:07,0.6,19.9
2025-04-28,22:48:17,4.7,20.4
2025-04-28,22:48:27,1.3,20.4
2025-04-28,22:48:37,0.8,20.1
2025-04-28,22:48:47,1.0,20.1
2025-04-28,22:48:57,1.7,20.1
2025-04-28,22:49:07,5.0,21.3
2025-04-28,22:49:17,0.7,20.7
2025-04-28,22:49:27,0.5,20.3
2025-04-28,22:49:37,0.4,20.3
2025-04-28,22:49:47,3.3,20.3
2025-04-28,22:49:57,1.3,19.8
2025-04-28,22:50:07,0.5,19.5
2025-04-28,22:50:17,0.5,19.5
2025-04-28,22:50:27,3.7,19.5
2025-04-28,22:50:37,3.2,19.5
2025-04-28,22:50:47,1.5,19.5
2025-04-28,22:50:57,1.7,19.5
2025-04-28,22:51:07,1.2,19.5
2025-04-28,22:51:17,0.8,19.4
2025-04-28,22:51:27,0.8,19.5
2025-04-28,22:51:37,1.5,19.5
2025-04-28,22:51:47,0.7,19.5
2025-04-28,22:51:57,1.2,19.5
2025-04-28,22:52:07,0.9,19.5
2025-04-28,22:52:17,0.6,19.5
2025-04-28,22:52:27,0.6,19.5
2025-04-28,22:52:37,0.5,19.5
2025-04-28,22:52:47,0.5,19.5
2025-04-28,22:52:57,0.6,19.5
2025-04-28,22:53:07,0.5,19.5
2025-04-28,22:53:17,1.7,19.5
2025-04-28,22:53:27,2.8,18.2
2025-04-28,22:53:37,6.2,20.6
2025-04-28,22:53:47,4.7,20.9
2025-04-28,22:53:57,2.0,20.3
2025-04-28,22:54:07,2.8,20.2
2025-04-28,22:54:17,2.1,20.1
2025-04-28,22:54:27,1.9,20.0
2025-04-28,22:54:37,1.7,20.1
2025-04-28,22:54:47,2.9,20.6
2025-04-28,22:54:57,3.9,20.2
2025-04-28,22:55:07,3.1,20.2
2025-04-28,22:55:17,2.6,20.3
2025-04-28,22:55:27,2.2,20.3
2025-04-28,22:55:37,2.1,20.0
2025-04-28,22:55:47,2.6,20.5
2025-04-28,22:55:57,3.3,20.1
2025-04-28,22:56:07,2.0,19.8
2025-04-28,22:56:17,2.4,20.4
2025-04-28,22:56:27,2.8,20.4
2025-04-28,22:56:37,3.2,20.5
2025-04-28,22:56:47,1.1,19.8
2025-04-28,22:56:57,2.4,20.2
2025-04-28,22:57:07,12.8,41.3
2025-04-28,22:57:17,51.8,64.4
2025-04-28,22:57:27,13.7,19.7
2025-04-28,22:57:37,0.5,19.0
2025-04-28,22:57:47,0.6,18.9
2025-04-28,22:57:57,0.6,18.9
2025-04-28,22:58:07,0.6,18.9
2025-04-28,22:58:17,0.6,18.9
2025-04-28,22:58:27,0.6,18.9
2025-04-28,22:58:37,0.5,18.9
2025-04-28,22:58:47,0.6,18.9
2025-04-28,22:58:57,0.6,18.9
2025-04-28,22:59:07,0.6,19.0
2025-04-28,22:59:17,0.6,19.0
2025-04-28,23:12:07,0.0,19.1
2025-04-28,23:12:17,9.8,30.6
2025-04-28,23:12:27,28.4,48.0
2025-04-28,23:12:37,19.7,20.6
2025-04-28,23:12:47,3.8,19.4
2025-04-28,23:12:57,5.7,19.3
2025-04-28,23:13:07,4.1,19.3
2025-04-28,23:13:17,0.5,19.2
